y,tariff,age,area,channel,m01.out.peak.count,m01.out.peak.duration,m01.out.peak.value,m01.out.offpeak.count,m01.out.offpeak.duration,m01.out.offpeak.value,m01.in.count,m01.in.duration,m01.sms.count,m01.custom.service.count,m02.out.peak.count,m02.out.peak.duration,m02.out.peak.value,m02.out.offpeak.count,m02.out.offpeak.duration,m02.out.offpeak.value,m02.in.count,m02.in.duration,m02.sms.count,m02.custom.service.count,m03.out.peak.count,m03.out.peak.duration,m03.out.peak.value,m03.out.offpeak.count,m03.out.offpeak.duration,m03.out.offpeak.value,m03.in.count,m03.in.duration,m03.sms.count,m03.custom.service.count,m04.out.peak.count,m04.out.peak.duration,m04.out.peak.value,m04.out.offpeak.count,m04.out.offpeak.duration,m04.out.offpeak.value,m04.in.count,m04.in.duration,m04.sms.count,m04.custom.service.count,m05.out.peak.count,m05.out.peak.duration,m05.out.peak.value,m05.out.offpeak.count,m05.out.offpeak.duration,m05.out.offpeak.value,m05.in.count,m05.in.duration,m05.sms.count,m05.custom.service.count,m06.out.peak.count,m06.out.peak.duration,m06.out.peak.value,m06.out.offpeak.count,m06.out.offpeak.duration,m06.out.offpeak.value,m06.in.count,m06.in.duration,m06.sms.count,m06.custom.service.count,m07.out.peak.count,m07.out.peak.duration,m07.out.peak.value,m07.out.offpeak.count,m07.out.offpeak.duration,m07.out.offpeak.value,m07.in.count,m07.in.duration,m07.sms.count,m07.custom.service.count,m08.out.peak.count,m08.out.peak.duration,m08.out.peak.value,m08.out.offpeak.count,m08.out.offpeak.duration,m08.out.offpeak.value,m08.in.count,m08.in.duration,m08.sms.count,m08.custom.service.count,payment_bank account,payment_credit card,payment_post account,gender_B,gender_F,gender_M,added.service.1_N,added.service.1_Y,added.service.2_N,added.service.2_Y
140,3,41.67,1,7,224,18692,114.3529,37,2715,10.7196,288,23205,0,0,278,27871,164.0515,36,2546,9.666,332,26271,0,0,388,44266,254.181,33,2593,20.9232,324,28301,4,2,190,19754,115.2443,21,1360,5.6263,258,17254,0,0,169,17250,101.3774,43,5897,19.4245,272,15229,6,0,243,22732,135.6939,26,1940,7.6162,218,18467,2,0,180,14871,90.9424,23,1455,6.072,257,17747,2,0,70,10081,56.2768,11,1121,3.9845,101,14170,0,0,False,False,True,True,False,False,False,True,True,False
7,3,49.08,1,5,9,532,2.4268,11,739,1.7709,16,899,0,0,4,325,1.2462,8,888,1.9677,3,190,0,0,4,328,1.3118,12,1102,2.4924,1,49,0,0,14,878,4.3289,29,2124,5.3128,4,322,0,0,3,170,0.7871,12,855,1.8365,0,0,0,0,5,272,1.115,16,1549,3.4763,2,47,0,0,2,58,0.2624,4,292,0.7215,0,0,0,0,8,162,1.115,9,637,1.7053,3,78,0,3,True,False,False,True,False,False,True,False,True,False
4,8,19.93,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,6,49,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
3,6,34.45,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,True,False,True,False
594,7,48.06,2,5,400,61933,256.8144,0,0,0.0,315,40289,0,0,389,46412,197.6951,0,0,0.0,308,27454,0,0,589,66365,286.1595,0,0,0.0,441,58807,0,0,558,76324,317.0085,0,0,0.0,345,43712,0,0,432,50487,216.0918,0,0,0.0,325,33111,0,0,528,66112,279.2085,0,0,0.0,344,31125,0,0,544,63485,271.8304,0,0,0.0,336,33130,0,0,164,24016,98.4527,0,0,0.0,86,9707,0,0,False,True,False,True,False,False,True,False,True,False
14,8,18.88,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,30,6975,38.8339,0,0,0.0,13,2537,0,0,False,True,False,False,False,True,True,False,True,False
179,8,18.0,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,19,2552,15.0377,0,0,0.0,23,2589,2,0,True,False,False,True,False,False,False,True,True,False
176,7,40.42,1,7,134,13450,70.2164,43,6081,19.8939,96,11509,2,0,199,22745,116.9284,39,4352,14.515,130,12384,0,2,240,27304,117.0173,2,81,0.3429,177,15747,6,0,193,24924,103.6498,0,0,0.0,193,14302,44,2,149,14554,63.2262,0,0,0.0,129,13473,2,0,228,27832,112.3893,0,0,0.0,145,20064,20,0,186,20745,86.725,0,0,0.0,159,17871,14,1,88,15416,52.4669,0,0,0.0,64,6511,28,0,True,False,False,True,False,False,False,True,True,False
10,8,18.78,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,19,1282,8.5314,0,0,0.0,28,2281,0,2,True,False,False,False,False,True,True,False,True,False
237,7,32.62,3,5,130,8857,43.4237,0,0,0.0,36,2333,0,0,144,9391,46.7889,0,0,0.0,36,2552,0,0,163,11834,56.8464,0,0,0.0,39,3743,0,0,86,6484,30.9167,0,0,0.0,20,1695,0,0,218,17047,80.1366,0,0,0.0,39,5121,0,0,335,28156,129.9767,0,0,0.0,87,10827,0,0,208,14790,71.7457,0,0,0.0,38,5510,0,0,193,13382,65.3091,0,0,0.0,21,1258,0,0,True,False,False,True,False,False,True,False,True,False
264,7,43.57,4,5,233,29790,134.74,0,0,0.0,181,13752,0,0,468,59406,264.4858,0,0,0.0,398,31670,0,3,192,21618,111.7793,0,0,0.0,222,11441,0,2,432,41242,194.5844,0,0,0.0,328,23046,0,0,70,7723,36.9525,0,0,0.0,140,9087,0,0,29,2138,10.2615,0,0,0.0,1,277,0,0,75,8816,37.706,0,0,0.0,30,3266,0,0,81,9309,51.4045,0,0,0.0,12,648,1,1,False,False,True,False,False,True,True,False,True,False
200,7,48.06,2,5,158,13867,75.4182,30,2591,9.682,163,17031,0,0,121,9690,53.7916,13,711,3.1494,125,13043,0,1,207,16763,78.9213,0,0,0.0,152,14693,0,0,227,18537,86.4399,0,0,0.0,120,15197,0,0,166,12324,58.9226,0,0,0.0,136,13001,0,0,187,11344,57.8638,0,0,0.0,130,14509,0,0,129,8288,41.488,0,0,0.0,130,11469,0,0,118,7136,36.4381,0,0,0.0,58,4104,0,0,False,False,True,False,True,False,True,False,True,False
22,3,47.01,1,5,21,1541,9.6665,6,650,2.2709,69,6213,0,0,35,3914,22.657,12,1682,5.5132,100,9314,0,2,21,1310,8.5427,19,1566,5.9413,105,9882,0,1,19,1258,7.9565,17,1741,6.1655,103,10258,0,0,45,2607,17.3318,34,4317,14.4804,155,12398,0,6,22,1542,9.7739,16,740,3.5341,136,10669,0,0,0,0,0.0,0,0,0.0,75,1498,0,0,0,0,0.0,0,0,0.0,9,96,0,0,False,True,False,True,False,False,True,False,True,False
0,8,32.68,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,False,True
49,3,51.01,1,6,15,735,3.8042,13,854,5.6877,13,793,0,0,3,63,0.4855,10,750,3.2113,6,1033,0,1,25,1985,10.4226,40,1442,7.2955,20,2292,0,0,14,719,3.4943,17,931,2.8875,15,1723,0,0,47,3005,15.8495,40,1664,5.7915,19,1681,0,0,15,266,1.5742,16,650,2.5503,5,323,0,0,39,2598,15.206,6,463,1.4296,17,1331,0,0,5,290,1.7709,11,858,2.5554,8,977,0,0,False,False,True,True,False,False,True,False,True,False
322,4,32.36,3,5,384,61601,302.103,117,19431,61.1092,480,86194,12,0,317,61975,296.8274,54,12358,36.9783,439,83129,0,0,129,24915,119.4875,31,6372,19.395,251,60163,4,0,257,41303,202.5441,42,7792,24.1387,288,59307,3,0,339,49515,248.642,73,11452,35.007,392,58945,11,0,259,50497,250.6133,54,12804,32.9314,333,51112,22,0,244,36765,181.5522,58,8381,27.2875,288,48769,13,0,138,23928,116.0696,58,9131,29.28,235,49277,1,1,False,False,True,True,False,False,True,False,True,False
17,8,46.72,2,7,44,2422,21.1241,30,1367,6.2197,23,345,0,0,91,5060,55.3838,32,2025,7.9276,16,175,0,0,166,11221,132.5667,0,0,0.0,20,529,0,1,256,9240,85.1462,0,0,0.0,78,3586,0,0,146,4836,42.8613,0,0,0.0,82,2819,0,0,81,4372,30.7659,0,0,0.0,84,2704,0,0,74,5105,51.1406,0,0,0.0,133,6967,0,0,38,2711,17.8126,0,0,0.0,19,575,0,0,True,False,False,False,False,True,True,False,True,False
78,7,38.65,4,3,49,3090,19.5133,9,692,2.5084,172,11156,0,2,52,2305,16.5845,7,481,1.945,140,8374,0,0,90,4916,33.2144,17,929,4.1167,192,18869,0,1,59,3825,19.4508,0,0,0.0,158,9919,0,2,54,2740,14.8884,0,0,0.0,122,8008,0,0,53,2967,15.5469,0,0,0.0,152,9140,0,0,42,2602,13.1805,0,0,0.0,155,10506,0,0,66,5360,25.0311,0,0,0.0,117,7997,0,1,False,False,True,True,False,False,False,True,True,False
89,8,28.13,1,5,18,1153,7.766,0,0,0.0,34,1977,0,0,24,1745,11.4189,0,0,0.0,34,1675,0,0,33,1516,11.1751,0,0,0.0,56,3905,0,0,36,2130,14.6302,0,0,0.0,51,2719,0,0,54,2801,19.9285,0,0,0.0,57,3687,0,0,70,4862,32.1401,0,0,0.0,58,3495,0,0,34,1990,13.7078,0,0,0.0,75,2894,0,0,58,3194,22.3543,0,0,0.0,57,3313,0,0,True,False,False,True,False,False,True,False,True,False
59,7,46.59,2,5,54,4670,46.4537,23,1059,8.0448,156,29863,0,0,59,4358,40.4474,4,224,0.9823,165,23810,0,1,82,11433,142.1532,0,0,0.0,230,44630,0,1,63,6805,31.3577,0,0,0.0,155,33908,0,1,68,6842,37.204,0,0,0.0,150,27821,0,0,138,15687,91.1459,0,0,0.0,232,26281,0,3,90,4549,24.7538,0,0,0.0,65,6700,0,1,64,4836,24.0731,0,0,0.0,87,11169,0,1,True,False,False,True,False,False,True,False,True,False
69,8,20.26,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,10,1039,6.356,0,0,0.0,0,0,0,0,22,2202,13.5539,0,0,0.0,13,509,0,0,94,9846,60.0526,0,0,0.0,42,2051,120,0,False,True,False,False,False,True,True,False,True,False
73,8,47.11,3,5,1,311,1.6165,2,109,0.4839,15,551,0,0,11,623,4.1668,1,12,0.1338,19,341,0,0,40,3276,19.8691,9,462,1.9207,56,3634,0,0,22,1260,8.4544,3,63,0.47,61,4253,0,0,50,4567,28.5601,0,0,0.0,30,1706,0,0,26,2882,17.4511,0,0,0.0,55,3685,0,0,31,2875,17.9314,0,0,0.0,59,4716,0,0,55,4917,30.8733,0,0,0.0,42,3591,0,0,True,False,False,False,False,True,True,False,True,False
0,8,14.81,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
0,8,26.26,4,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
14,8,41.57,3,5,2,159,0.9802,1,40,0.205,109,10716,0,1,1,6,0.1343,0,0,0.0,101,11199,0,0,2,40,0.4116,0,0,0.0,108,10625,0,0,9,899,5.5354,0,0,0.0,115,14592,0,0,16,1113,7.3549,0,0,0.0,115,15530,0,0,14,756,5.319,0,0,0.0,98,10945,0,0,23,878,6.8746,0,0,0.0,139,14648,0,0,21,1474,9.7202,0,0,0.0,40,3675,0,0,False,True,False,True,False,False,True,False,True,False
380,7,29.44,1,5,177,14141,71.4931,114,16300,53.1914,390,32676,2,0,363,39814,172.5932,0,0,0.0,349,29354,0,0,494,51692,226.58,0,0,0.0,477,50015,0,0,492,61654,258.2346,0,0,0.0,475,44741,0,0,397,51076,214.4778,0,0,0.0,438,45548,0,0,424,46428,201.4735,0,0,0.0,467,37481,2,0,357,33190,149.3557,0,0,0.0,545,40762,5,0,164,27148,109.195,0,0,0.0,150,16213,4,0,False,True,False,True,False,False,False,True,True,False
6,8,17.73,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
0,6,33.47,1,8,103,31679,495.607,0,0,0.0,105,9849,0,0,119,26749,469.3788,0,0,0.0,135,9050,0,0,45,7546,31.2007,0,0,0.0,79,3740,0,0,19,3510,13.8901,0,0,0.0,37,460,0,0,0,0,0.0,0,0,0.0,62,977,0,0,0,0,0.0,0,0,0.0,24,300,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
64,8,18.65,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,75,8110,54.0023,0,0,0.0,37,6759,0,0,False,True,False,True,False,False,True,False,True,False
523,7,23.67,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,331,43866,183.259,0,0,0.0,247,22660,1,3,325,39606,168.1599,0,0,0.0,366,25402,0,0,349,43618,184.1794,0,0,0.0,347,28817,0,0,414,62289,254.34,0,0,0.0,400,35151,0,0,339,44734,187.038,0,0,0.0,301,23387,0,0,92,7655,35.5173,0,0,0.0,93,7758,0,0,True,False,False,True,False,False,True,False,False,True
20,8,19.24,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,3,175,1.2064,0,0,0.0,33,4871,0,0,20,870,6.5229,0,0,0.0,39,2980,0,0,False,True,False,False,False,True,True,False,True,False
32,8,41.08,1,5,18,2759,15.2825,0,0,0.0,39,4936,0,0,19,1203,7.8145,0,0,0.0,38,3522,0,0,17,1542,9.2585,0,0,0.0,46,7135,0,0,14,409,3.437,0,0,0.0,34,4136,0,0,9,1204,6.7883,1,51,0.2329,46,6576,0,0,19,1848,10.9535,0,0,0.0,55,5556,0,0,52,4233,26.7385,0,0,0.0,62,7615,0,2,12,2224,12.6336,0,0,0.0,13,486,0,0,True,False,False,False,False,True,True,False,True,False
149,7,49.63,1,5,0,0,0.0,0,0,0.0,1,7,0,0,0,0,0.0,0,0,0.0,1,7,0,0,0,0,0.0,0,0,0.0,6,128,0,0,0,0,0.0,0,0,0.0,2,16,0,0,1,2,0.11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,1,16,0,0,108,10330,46.2585,0,0,0.0,15,1803,13,3,131,9031,43.9138,0,0,0.0,52,4993,19,6,False,False,True,True,False,False,True,False,True,False
0,8,16.52,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
0,8,17.73,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
81,8,24.59,1,5,0,0,0.0,0,0,0.0,0,0,0,0,61,7144,42.9031,0,0,0.0,49,3510,4,0,72,8853,52.7917,0,0,0.0,57,4428,2,0,137,16458,98.4703,0,0,0.0,64,6289,3,0,136,16563,98.902,0,0,0.0,103,7411,1,0,88,10366,62.1959,0,0,0.0,77,5837,0,0,187,17350,108.0965,0,0,0.0,106,11861,0,0,28,1964,12.9558,0,0,0.0,15,1244,1,0,False,True,False,True,False,False,True,False,True,False
105,8,27.6,2,5,68,4246,28.778,0,0,0.0,92,4761,0,1,73,4602,31.1139,0,0,0.0,109,5074,0,0,85,5531,37.1162,0,0,0.0,166,8157,0,1,92,5499,37.6755,0,0,0.0,147,7104,0,0,99,4932,35.3933,0,0,0.0,212,10170,0,0,92,5202,36.1525,0,0,0.0,182,8418,0,0,159,8431,59.6182,0,0,0.0,286,14926,0,0,73,4005,27.9568,0,0,0.0,124,6780,0,1,True,False,False,True,False,False,True,False,True,False
9,8,16.98,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,True,False,False,False,False,True,True,False,False,True
0,8,21.83,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
0,7,31.57,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,False,True,True,False
31,8,26.75,1,5,23,2897,17.2176,0,0,0.0,6,1073,0,0,25,2896,17.4191,0,0,0.0,0,0,0,0,23,3328,19.4265,0,0,0.0,5,721,0,0,19,3418,19.474,0,0,0.0,5,445,0,0,12,937,6.04,0,0,0.0,1,35,0,0,17,1187,7.8377,0,0,0.0,2,51,0,0,18,3211,18.3115,0,0,0.0,0,0,0,0,7,1356,7.6699,0,0,0.0,0,0,0,0,True,False,False,True,False,False,True,False,True,False
103,8,27.6,4,5,47,1766,13.902,0,0,0.0,123,5862,0,0,49,1443,12.4554,0,0,0.0,145,6799,0,0,112,3335,28.5518,0,0,0.0,164,7736,0,0,79,2457,20.7466,0,0,0.0,94,4637,0,0,46,1174,10.6633,0,0,0.0,137,5977,0,0,64,2229,18.0311,0,0,0.0,137,5985,0,0,121,4723,36.6932,0,0,0.0,142,8337,0,0,117,4914,37.1596,0,0,0.0,162,8646,0,0,False,True,False,True,False,False,True,False,True,False
41,8,51.08,1,5,40,2783,19.0712,7,317,1.5292,60,4510,0,0,22,1155,7.9648,5,115,0.8088,43,2943,0,0,57,4549,28.1381,9,384,1.9057,84,6996,0,1,60,3717,25.2423,0,0,0.0,80,6805,2,2,56,4702,29.8755,0,0,0.0,82,6676,0,0,36,2450,16.2699,0,0,0.0,57,5330,1,1,25,2043,13.0503,0,0,0.0,29,2930,0,0,41,4355,22.595,0,0,0.0,31,2817,1,0,False,True,False,False,False,True,False,True,True,False
1,7,34.49,2,5,7,433,2.8297,9,340,1.7942,10,149,0,0,13,1088,6.6365,6,1153,3.5496,11,466,0,3,6,179,1.4905,7,214,1.2669,6,67,0,0,5,199,1.4853,9,438,2.0426,14,435,0,0,4,252,1.6392,9,341,1.7962,5,67,0,0,1,314,1.631,7,644,2.3592,6,133,0,3,2,230,1.2157,9,558,2.3473,14,569,0,0,36,1709,9.5266,0,0,0.0,26,1134,0,1,True,False,False,False,False,True,True,False,True,False
84,8,39.6,4,5,136,8672,56.1322,29,1485,6.7687,176,11371,0,0,103,9541,51.5594,27,5129,13.2275,101,8568,0,0,193,16111,98.3158,63,3218,14.6829,229,14111,0,0,92,4888,33.1813,15,735,3.4179,113,6889,0,0,24,1220,8.4157,9,430,2.023,63,2710,0,0,41,2687,17.307,13,567,2.7837,35,1556,0,0,41,1644,12.6599,0,0,0.0,11,839,0,0,85,3670,27.5819,0,0,0.0,35,1495,0,0,True,False,False,False,False,True,True,False,True,False
203,7,42.09,2,5,71,5713,32.513,7,319,1.5339,195,12694,0,0,120,12170,62.3823,11,1524,5.0117,211,20404,0,0,209,25542,127.1925,25,2214,8.1595,407,47166,0,0,166,15255,80.4258,17,2965,9.2895,369,35257,0,0,126,13710,70.7732,10,692,2.7909,244,19724,0,0,195,18907,100.0589,7,1430,4.3568,253,32826,0,0,235,21200,101.6713,2,70,0.3842,271,28520,0,0,22,2178,9.6732,0,0,0.0,48,7120,0,0,True,False,False,True,False,False,True,False,True,False
401,6,33.31,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,62,5015,23.4461,0,0,0.0,45,3230,1,1,True,False,False,True,False,False,True,False,True,False
133,7,41.08,1,5,46,3187,20.2554,9,417,1.8866,147,18781,0,0,109,10654,63.094,23,1542,6.2935,191,21252,0,5,115,9925,60.1683,22,1906,7.0109,255,32306,0,3,105,12320,70.784,38,3259,12.2039,256,24372,0,2,177,18956,82.7023,0,0,0.0,174,24762,0,5,225,26853,114.4933,0,0,0.0,244,36007,0,1,147,15660,68.4016,0,0,0.0,293,40159,0,2,56,5868,25.7278,0,0,0.0,74,6696,0,1,False,True,False,True,False,False,True,False,False,True
0,7,41.37,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,True,False,True,False
275,7,31.47,1,7,199,26240,134.159,3,87,0.5309,125,18216,0,0,225,27796,141.5856,8,618,2.2936,114,16784,0,1,206,20721,109.5823,4,205,0.9338,184,18146,0,0,111,12604,65.1779,9,366,1.8598,121,12106,0,0,218,25505,131.2043,4,298,1.1703,134,14340,0,0,171,21172,107.8832,1,75,0.2939,153,22927,0,0,146,19008,96.0801,1,634,1.7141,96,11458,0,0,14,1461,7.6725,2,65,0.3718,7,1079,0,0,False,True,False,True,False,False,False,True,True,False
196,7,22.78,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,162,15633,69.7568,0,0,0.0,52,6695,1,1,201,19196,85.9963,0,0,0.0,116,14141,0,0,194,19752,90.6087,0,0,0.0,105,17077,0,1,231,27887,118.5238,0,0,0.0,102,15075,0,0,72,7828,34.0397,0,0,0.0,42,5803,0,0,False,True,False,True,False,False,True,False,True,False
25,8,26.68,2,5,0,0,0.0,0,0,0.0,0,0,0,0,16,2428,14.092,0,0,0.0,4,298,0,0,20,1004,7.2103,0,0,0.0,14,1512,0,3,22,1395,9.4191,0,0,0.0,12,854,0,3,15,616,4.6011,0,0,0.0,8,182,0,1,11,469,3.5393,0,0,0.0,7,991,0,0,18,1186,7.8316,0,0,0.0,9,1328,0,0,17,2523,14.6824,0,0,0.0,13,1663,0,0,True,False,False,False,False,True,True,False,True,False
615,7,33.08,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,False,True,True,False
52,7,47.57,1,5,131,14063,61.1036,0,0,0.0,64,4035,41,5,169,17567,77.0518,0,0,0.0,98,10045,56,4,195,17946,81.1256,0,0,0.0,71,9264,41,2,112,8306,37.9074,0,0,0.0,97,11996,111,3,126,10545,47.1169,0,0,0.0,48,2216,17,1,110,6094,30.3935,0,0,0.0,67,4233,3,0,147,9474,28.6541,0,0,0.0,47,1162,26,8,43,5456,21.857,0,0,0.0,40,3218,2,3,True,False,False,False,False,True,False,True,True,False
